date,channel,campaign,ad_set,product_focus,spend,impressions,clicks,platform_reported_revenue,platform_reported_conversions
2025-12-26,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,105.28,10623,128,309.7,7
2025-12-27,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,15.33,1474,17,45.29,1
2025-12-28,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,19.23,2069,22,78.62,2
2025-12-29,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,22.31,1987,30,77.42,2
2025-12-30,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,169.83,17063,212,690.38,16
2025-12-31,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,29.0,2789,36,102.88,2
2026-01-01,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,22.56,2270,34,72.03,2
2026-01-02,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,105.12,8193,104,295.2,7
2026-01-03,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,29.6,3537,41,68.7,2
2026-01-04,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,45.66,3821,73,110.03,3
2026-01-05,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,75.36,6188,90,300.6,7
2026-01-06,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,112.33,13850,199,311.03,7
2026-01-07,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,100.44,8486,117,270.25,6
2026-01-08,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,47.47,3952,46,160.06,4
2026-01-09,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,98.47,11897,211,437.88,10
2026-01-10,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,39.44,5387,56,155.46,4
2026-01-11,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,22.18,2772,27,73.43,2
2026-01-12,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,30.05,2759,30,101.74,2
2026-01-13,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,70.76,6875,132,214.35,5
2026-01-14,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,104.58,11463,226,393.01,9
2026-01-15,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,64.4,8158,153,247.74,6
2026-01-16,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,116.53,10151,188,271.42,6
2026-01-17,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,45.49,4244,68,160.85,4
2026-01-18,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,13.07,1341,18,46.78,1
2026-01-19,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,36.28,2848,24,135.88,3
2026-01-20,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,11.37,970,16,8.98,0
2026-01-21,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,88.8,11410,163,370.25,9
2026-01-22,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,41.53,3440,63,149.72,4
2026-01-23,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,282.84,26484,301,758.5,18
2026-01-24,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,52.3,6036,78,181.16,4
2026-01-25,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,19.43,2599,45,47.27,1
2026-01-26,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,18.33,1440,20,41.29,1
2026-01-27,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,98.19,8516,99,265.93,6
2026-01-28,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,75.89,7316,128,203.36,5
2026-01-29,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,39.18,3684,48,112.92,3
2026-01-30,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,18.12,2516,34,49.7,1
2026-01-31,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,16.3,2173,32,42.71,1
2026-02-01,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,41.95,5460,49,151.74,4
2026-02-02,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,24.58,2535,36,66.69,2
2026-02-03,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,69.14,5668,56,247.88,6
2026-02-04,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,36.48,3372,27,118.8,3
2026-02-05,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,53.06,4263,38,150.93,4
2026-02-06,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,140.79,15513,183,341.78,8
2026-02-07,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,211.56,16295,180,478.54,11
2026-02-08,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,46.4,5036,87,129.65,3
2026-02-09,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,74.28,8531,90,239.54,6
2026-02-10,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,76.83,6002,104,178.88,4
2026-02-11,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,145.21,11615,122,388.41,9
2026-02-12,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,113.23,11628,109,263.77,6
2026-02-13,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,53.95,6908,78,190.27,5
2026-02-14,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,83.07,8739,164,386.8,9
2026-02-15,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,140.42,17543,180,451.97,11
2026-02-16,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,347.78,46484,867,920.05,22
2026-02-17,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,162.73,21091,356,386.79,9
2026-02-18,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,53.95,6978,60,196.25,5
2026-02-19,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,89.82,8667,124,292.74,7
2026-02-20,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,170.12,15353,279,505.48,12
2026-02-21,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,134.82,18505,248,460.36,11
2026-02-22,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,28.53,3543,37,105.01,3
2026-02-23,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,60.79,6527,102,184.63,4
2026-02-24,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,83.75,10153,140,220.11,5
2026-02-25,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,199.88,21076,322,515.75,12
2026-02-26,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,93.33,9011,77,283.83,7
2026-02-27,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,88.19,8267,99,263.46,6
2026-02-28,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,108.5,13622,259,260.39,6
2026-03-01,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,117.3,12430,164,300.02,7
2026-03-02,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,11.8,995,13,5.97,0
2026-03-03,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,22.4,1979,35,59.19,1
2026-03-04,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,41.96,3565,70,136.34,3
2026-03-05,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,106.68,14589,257,330.81,8
2026-03-06,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,100.46,11627,103,238.7,6
2026-03-07,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,19.25,1815,24,11.21,0
2026-03-08,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,222.25,22641,367,583.53,14
2026-03-09,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,66.83,5549,56,197.86,5
2026-03-10,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,64.09,6316,63,168.99,4
2026-03-11,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,82.94,7297,61,305.63,7
2026-03-12,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,110.23,8727,82,321.19,8
2026-03-13,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,79.04,11183,197,242.4,6
2026-03-14,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,97.88,10459,157,297.57,7
2026-03-15,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,85.7,7915,84,276.75,7
2026-03-16,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,32.28,2542,27,117.14,3
2026-03-17,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,140.9,12418,162,526.32,13
2026-03-18,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,37.67,4569,43,84.63,2
2026-03-19,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,12.64,1077,19,39.14,1
2026-03-20,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,461.27,54674,952,1309.16,31
2026-03-21,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,139.55,14144,171,376.97,9
2026-03-22,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,30.71,4214,47,92.73,2
2026-03-23,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,108.58,14338,152,346.4,8
2026-03-24,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,141.32,12693,122,393.01,9
2026-03-25,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,73.13,7599,108,234.15,6
2026-03-26,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,80.12,10829,114,226.48,5
2026-03-27,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,29.95,2686,43,105.86,3
2026-03-28,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,184.13,19498,185,500.75,12
2026-03-29,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,145.62,13873,195,504.78,12
2026-03-30,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU009,73.14,7187,96,224.97,5
2026-03-31,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,15.8,1803,15,9.61,0
2026-04-01,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,150.16,12467,248,450.53,11
2026-04-02,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,11.65,1080,10,6.62,0
2026-04-03,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,87.51,12497,161,291.2,7
2026-04-04,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,150.63,19825,230,417.76,10
2026-04-05,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,104.41,11189,98,381.34,9
2026-04-06,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,148.86,18505,364,361.2,9
2026-04-07,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,125.41,11322,93,350.34,8
2026-04-08,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,96.92,13728,110,272.38,6
2026-04-09,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,62.5,5447,85,175.09,4
2026-04-10,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,106.92,12970,161,367.68,9
2026-04-11,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,91.58,8201,73,228.11,5
2026-04-12,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,81.49,11043,113,212.93,5
2026-04-13,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,64.44,7207,132,263.87,6
2026-04-14,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,121.9,14246,133,389.18,9
2026-04-15,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,24.61,2682,22,94.03,2
2026-04-16,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,12.5,1054,9,12.39,0
2026-04-17,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,98.2,11580,150,269.72,6
2026-04-18,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU009,55.79,6424,80,123.6,3
2026-04-19,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,225.72,25489,427,631.95,15
2026-04-20,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,102.81,9616,113,274.77,7
2026-04-21,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,30.24,2829,49,96.11,2
2026-04-22,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,14.49,1913,19,45.99,1
2026-04-23,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,106.84,9027,94,410.75,10
2026-04-24,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,140.27,14871,210,344.86,8
2026-04-25,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,50.23,6187,66,201.47,5
2026-04-26,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,29.75,3275,52,71.94,2
2026-04-27,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU009,105.63,8552,120,306.79,7
2026-04-28,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,172.37,13841,120,465.9,11
2026-04-29,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,100.63,7800,107,368.15,9
2026-04-30,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,170.81,17363,259,483.86,12
2026-05-01,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,21.85,1750,17,86.04,2
2026-05-02,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,44.99,4338,62,119.31,3
2026-05-03,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,69.87,6789,128,205.92,5
2026-05-04,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,33.51,4517,74,113.91,3
2026-05-05,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,124.42,14455,158,342.47,8
2026-05-06,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,277.22,21642,217,808.26,19
2026-05-07,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,49.14,6191,114,132.59,3
2026-05-08,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,82.77,6448,90,190.56,5
2026-05-09,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,27.12,3669,56,105.07,3
2026-05-10,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,77.43,8857,96,186.16,4
2026-05-11,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU012,50.91,5719,59,172.23,4
2026-05-12,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,52.67,5988,85,187.0,4
2026-05-13,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,91.61,8333,117,268.61,6
2026-05-14,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,18.4,2602,22,67.75,2
2026-05-15,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,53.51,6002,72,117.13,3
2026-05-16,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,47.35,4543,56,192.61,5
2026-05-17,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,18.18,1518,13,16.82,0
2026-05-18,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,91.73,9123,167,236.27,6
2026-05-19,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU009,69.61,5884,54,277.76,7
2026-05-20,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,23.66,2311,30,70.75,2
2026-05-21,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,32.22,2828,22,108.78,3
2026-05-22,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,51.08,4418,43,147.48,4
2026-05-23,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,30.15,4038,76,80.72,2
2026-05-24,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,263.97,25441,276,827.56,20
2026-05-25,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,54.0,6152,80,170.91,4
2026-05-26,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,16.79,1334,25,13.04,0
2026-05-27,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,96.62,8017,101,298.56,7
2026-05-28,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,15.29,1536,13,16.81,0
2026-05-29,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,74.88,8902,71,279.59,7
2026-05-30,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,154.05,16055,286,548.72,13
2026-05-31,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,186.41,16904,324,584.45,14
2026-06-01,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,153.55,18637,290,383.7,9
2026-06-02,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU012,19.15,2651,41,62.4,1
2026-06-03,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,12.7,1268,18,10.74,0
2026-06-04,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,92.3,8342,114,218.13,5
2026-06-05,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,63.67,9004,160,270.66,6
2026-06-06,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,84.67,11911,224,213.23,5
2026-06-07,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,120.27,11826,198,299.13,7
2026-06-08,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,15.47,1235,18,38.87,1
2026-06-09,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,28.16,2268,21,79.99,2
2026-06-10,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,38.87,3527,50,165.17,4
2026-06-11,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,55.46,5713,59,148.75,4
2026-06-12,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,30.0,2461,28,100.49,2
2026-06-13,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,67.7,7035,129,227.26,5
2026-06-14,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,86.79,11936,137,354.06,8
2026-06-15,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,11.44,1310,21,44.08,1
2026-06-16,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU012,21.63,2950,44,55.18,1
2026-06-17,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,73.04,10083,195,167.02,4
2026-06-18,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,32.2,2522,29,116.03,3
2026-06-19,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,20.76,2239,28,71.59,2
2026-06-20,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,102.79,11337,172,275.44,7
2026-06-21,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,128.59,14519,209,363.01,9
2026-06-22,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,62.02,5484,73,189.99,5
2026-06-23,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,104.07,14108,179,258.57,6
2026-06-24,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,45.26,4009,61,124.12,3
2026-06-25,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,286.21,23273,282,827.16,20
2026-06-26,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,164.64,13483,117,414.33,10
2026-06-27,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,33.19,2680,46,95.88,2
2026-06-28,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,90.37,11410,141,237.76,6
2026-06-29,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,54.22,4438,40,186.17,4
2026-06-30,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,39.07,3925,49,130.76,3
2026-07-01,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,64.77,7374,89,270.25,6
2026-07-02,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,161.21,19783,298,478.13,11
2026-07-03,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,125.46,11578,171,271.22,6
2026-07-04,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,95.81,11586,222,412.08,10
2026-07-05,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,348.73,44970,464,785.66,19
2026-07-06,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,13.73,1406,13,38.05,1
2026-07-07,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,32.5,3336,40,131.03,3
2026-07-08,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,33.49,4095,71,108.77,3
2026-07-09,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,117.09,11754,188,449.65,11
2026-07-10,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,169.85,15319,174,446.03,11
2026-07-11,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,14.18,1984,33,10.74,0
2026-07-12,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU012,81.15,6374,55,280.0,7
2026-07-13,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,61.5,5625,46,228.18,5
2026-07-14,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,28.23,3816,65,89.84,2
2026-07-15,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,31.83,3761,30,74.59,2
2026-07-16,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,220.55,20251,303,471.85,11
2026-07-17,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU009,29.49,3529,29,90.67,2
2026-07-18,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,17.24,2077,21,63.84,2
2026-07-19,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,102.53,9945,125,308.17,7
2026-07-20,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,170.42,15403,165,365.1,9
2026-07-21,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,16.97,1789,24,40.26,1
2026-07-22,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU011,219.16,19209,307,635.09,15
2026-07-23,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU002,73.18,9377,128,230.98,5
2026-07-24,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,66.77,7017,98,212.66,5
2026-07-25,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,40.54,3684,36,128.69,3
2026-07-26,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU012,42.25,4365,81,183.52,4
2026-07-27,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,38.83,3807,40,166.97,4
2026-07-28,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU005,18.53,1429,15,47.54,1
2026-07-29,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,37.25,5215,104,103.27,2
2026-07-30,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU006,28.72,2983,43,74.03,2
2026-07-31,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU003,16.56,1832,15,44.85,1
2026-08-01,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU001,265.42,21142,171,702.08,17
2026-08-02,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,102.7,10111,157,369.51,9
2026-08-03,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,81.48,7489,141,182.41,4
2026-08-04,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU007,54.77,6454,101,142.38,3
2026-08-05,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,50.83,6921,85,184.5,4
2026-08-06,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU004,33.17,2627,48,128.83,3
2026-08-07,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU009,22.87,2370,30,62.2,1
2026-08-08,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU010,75.42,5994,51,181.61,4
2026-08-09,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU009,70.99,5784,69,187.58,4
2026-08-10,Meta Ads,Prospecting - Lookalike 1%,LAL 1% Purchasers,SKU008,79.2,6803,111,243.93,6
