customer_id,first_order_date,acquisition_channel,acquisition_campaign,region,device
CUST003977,2026-02-10,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST003978,2026-02-10,Direct,(direct),West,Desktop
CUST003979,2026-02-10,Google Ads,Search - Brand,West,Desktop
CUST003980,2026-02-10,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST003981,2026-02-10,Unattributed,(not set),Northeast,Desktop
CUST003982,2026-02-10,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST003983,2026-02-10,Organic Search,(organic),Midwest,Mobile
CUST003984,2026-02-10,Email/SMS,Flow - Post Purchase Winback,South,Mobile
CUST003985,2026-02-10,Direct,(direct),South,Desktop
CUST003986,2026-02-10,Organic Search,(organic),Midwest,Mobile
CUST003987,2026-02-10,Organic Search,(organic),South,Mobile
CUST003988,2026-02-10,Organic Search,(organic),Midwest,Mobile
CUST003989,2026-02-11,Direct,(direct),South,Mobile
CUST003990,2026-02-11,Organic Search,(organic),West,Mobile
CUST003991,2026-02-11,Google Ads,Search - Brand,West,Mobile
CUST003992,2026-02-11,Meta Ads,Prospecting - Broad,South,Desktop
CUST003993,2026-02-11,Organic Search,(organic),Northeast,Desktop
CUST003994,2026-02-11,Organic Search,(organic),Midwest,Mobile
CUST003995,2026-02-11,Meta Ads,Prospecting - Broad,West,Desktop
CUST003996,2026-02-11,Organic Search,(organic),Northeast,Mobile
CUST003997,2026-02-11,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST003998,2026-02-11,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST003999,2026-02-11,Meta Ads,Retargeting - Engaged 30d,South,Desktop
CUST004000,2026-02-11,Direct,(direct),Northeast,Mobile
CUST004001,2026-02-11,Organic Search,(organic),Midwest,Tablet
CUST004002,2026-02-11,Organic Search,(organic),West,Tablet
CUST004003,2026-02-11,Organic Search,(organic),South,Mobile
CUST004004,2026-02-11,Organic Search,(organic),West,Mobile
CUST004005,2026-02-11,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST004006,2026-02-11,Organic Search,(organic),South,Desktop
CUST004007,2026-02-11,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST004008,2026-02-11,Organic Social,(organic social),Northeast,Desktop
CUST004009,2026-02-11,Organic Search,(organic),West,Mobile
CUST004010,2026-02-11,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST004011,2026-02-11,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST004012,2026-02-11,Direct,(direct),South,Mobile
CUST004013,2026-02-11,Meta Ads,Prospecting - Broad,South,Mobile
CUST004014,2026-02-11,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST004015,2026-02-11,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST004016,2026-02-11,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST004017,2026-02-11,Organic Search,(organic),Northeast,Mobile
CUST004018,2026-02-11,Organic Social,(organic social),South,Mobile
CUST004019,2026-02-12,Organic Search,(organic),South,Tablet
CUST004020,2026-02-12,Unattributed,(not set),Midwest,Desktop
CUST004021,2026-02-12,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST004022,2026-02-12,Google Ads,Shopping - Bestsellers,South,Mobile
CUST004023,2026-02-12,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST004024,2026-02-12,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST004025,2026-02-12,Organic Social,(organic social),West,Mobile
CUST004026,2026-02-12,Organic Search,(organic),West,Mobile
CUST004027,2026-02-12,Organic Social,(organic social),Northeast,Mobile
CUST004028,2026-02-12,Organic Search,(organic),West,Mobile
CUST004029,2026-02-12,Google Ads,Search - Brand,Northeast,Desktop
CUST004030,2026-02-12,Email/SMS,Flow - Abandoned Cart,Midwest,Mobile
CUST004031,2026-02-12,Unattributed,(not set),South,Desktop
CUST004032,2026-02-12,Organic Search,(organic),West,Mobile
CUST004033,2026-02-12,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST004034,2026-02-12,Direct,(direct),Northeast,Desktop
CUST004035,2026-02-12,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST004036,2026-02-12,Organic Search,(organic),Northeast,Desktop
CUST004037,2026-02-12,Email/SMS,Flow - Welcome Series,South,Mobile
CUST004038,2026-02-12,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST004039,2026-02-13,Google Ads,Search - Brand,West,Mobile
CUST004040,2026-02-13,Direct,(direct),South,Tablet
CUST004041,2026-02-13,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST004042,2026-02-13,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST004043,2026-02-13,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST004044,2026-02-13,Direct,(direct),Midwest,Desktop
CUST004045,2026-02-13,Unattributed,(not set),South,Mobile
CUST004046,2026-02-13,Organic Search,(organic),Midwest,Mobile
CUST004047,2026-02-13,Meta Ads,Retargeting - Cart Abandon,South,Tablet
CUST004048,2026-02-13,Google Ads,Shopping - Bestsellers,South,Mobile
CUST004049,2026-02-13,Direct,(direct),Midwest,Tablet
CUST004050,2026-02-13,Direct,(direct),South,Mobile
CUST004051,2026-02-13,Meta Ads,Retargeting - Engaged 30d,Northeast,Tablet
CUST004052,2026-02-13,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST004053,2026-02-13,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST004054,2026-02-13,Email/SMS,Flow - Welcome Series,West,Mobile
CUST004055,2026-02-13,Google Ads,Search - Brand,West,Mobile
CUST004056,2026-02-13,Google Ads,Search - Brand,Midwest,Mobile
CUST004057,2026-02-13,Google Ads,PMax - Skincare Prospecting,Midwest,Desktop
CUST004058,2026-02-13,Direct,(direct),South,Mobile
CUST004059,2026-02-13,Organic Social,(organic social),West,Mobile
CUST004060,2026-02-13,Unattributed,(not set),South,Tablet
CUST004061,2026-02-13,Organic Social,(organic social),South,Mobile
CUST004062,2026-02-13,Organic Search,(organic),South,Mobile
CUST004063,2026-02-13,Email/SMS,Flow - Abandoned Cart,Midwest,Mobile
CUST004064,2026-02-13,Direct,(direct),West,Desktop
CUST004065,2026-02-13,Unattributed,(not set),West,Mobile
CUST004066,2026-02-13,Google Ads,Shopping - Bestsellers,West,Mobile
CUST004067,2026-02-13,Google Ads,Search - Brand,West,Mobile
CUST004068,2026-02-14,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST004069,2026-02-14,Meta Ads,Prospecting - Broad,West,Mobile
CUST004070,2026-02-14,Google Ads,Search - Brand,Northeast,Mobile
CUST004071,2026-02-14,Organic Search,(organic),West,Desktop
CUST004072,2026-02-14,Meta Ads,Retargeting - Cart Abandon,South,Desktop
CUST004073,2026-02-14,Organic Search,(organic),Midwest,Desktop
CUST004074,2026-02-14,Meta Ads,Prospecting - Broad,West,Desktop
CUST004075,2026-02-14,Google Ads,Search - Brand,Northeast,Desktop
CUST004076,2026-02-14,Direct,(direct),West,Desktop
CUST004077,2026-02-14,Organic Search,(organic),Northeast,Desktop
CUST004078,2026-02-14,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST004079,2026-02-14,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST004080,2026-02-14,Organic Search,(organic),Midwest,Mobile
CUST004081,2026-02-14,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST004082,2026-02-14,Google Ads,Search - Brand,South,Mobile
CUST004083,2026-02-14,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST004084,2026-02-14,Unattributed,(not set),Northeast,Mobile
CUST004085,2026-02-14,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST004086,2026-02-14,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST004087,2026-02-14,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST004088,2026-02-14,Google Ads,Search - Brand,Midwest,Desktop
CUST004089,2026-02-14,Google Ads,Search - Brand,Midwest,Tablet
CUST004090,2026-02-14,Organic Search,(organic),West,Mobile
CUST004091,2026-02-14,Meta Ads,Prospecting - Broad,West,Desktop
CUST004092,2026-02-14,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST004093,2026-02-14,Organic Social,(organic social),Midwest,Mobile
CUST004094,2026-02-15,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST004095,2026-02-15,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST004096,2026-02-15,Organic Social,(organic social),West,Mobile
CUST004097,2026-02-15,Google Ads,Search - Brand,Midwest,Mobile
CUST004098,2026-02-15,Direct,(direct),South,Tablet
CUST004099,2026-02-15,Organic Search,(organic),West,Mobile
CUST004100,2026-02-15,Direct,(direct),West,Desktop
CUST004101,2026-02-15,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST004102,2026-02-15,Meta Ads,Prospecting - Lookalike 1%,Northeast,Tablet
CUST004103,2026-02-15,Organic Search,(organic),West,Mobile
CUST004104,2026-02-15,Direct,(direct),Northeast,Mobile
CUST004105,2026-02-15,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST004106,2026-02-15,Google Ads,PMax - Skincare Prospecting,Northeast,Desktop
CUST004107,2026-02-15,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST004108,2026-02-15,Organic Search,(organic),Northeast,Desktop
CUST004109,2026-02-15,Organic Search,(organic),West,Mobile
CUST004110,2026-02-15,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST004111,2026-02-15,Organic Search,(organic),Northeast,Mobile
CUST004112,2026-02-15,Organic Search,(organic),Midwest,Mobile
CUST004113,2026-02-15,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST004114,2026-02-15,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST004115,2026-02-15,Organic Search,(organic),Midwest,Desktop
CUST004116,2026-02-15,Google Ads,Search - Brand,West,Mobile
CUST004117,2026-02-15,Direct,(direct),West,Desktop
CUST004118,2026-02-15,Google Ads,Search - Brand,Northeast,Mobile
CUST004119,2026-02-15,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST004120,2026-02-15,Google Ads,Shopping - Bestsellers,West,Mobile
CUST004121,2026-02-16,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST004122,2026-02-16,Organic Search,(organic),Northeast,Desktop
CUST004123,2026-02-16,Direct,(direct),West,Mobile
CUST004124,2026-02-16,Organic Search,(organic),South,Mobile
CUST004125,2026-02-16,Organic Search,(organic),South,Desktop
CUST004126,2026-02-16,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST004127,2026-02-16,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST004128,2026-02-16,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST004129,2026-02-16,Meta Ads,Retargeting - Cart Abandon,South,Tablet
CUST004130,2026-02-16,Email/SMS,Campaign - Monthly Newsletter,Northeast,Desktop
CUST004131,2026-02-16,Meta Ads,Prospecting - Broad,South,Desktop
CUST004132,2026-02-16,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST004133,2026-02-16,Email/SMS,Flow - Post Purchase Winback,Northeast,Mobile
CUST004134,2026-02-16,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST004135,2026-02-16,Organic Search,(organic),South,Mobile
CUST004136,2026-02-16,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST004137,2026-02-16,Google Ads,Search - Nonbrand Skincare,Northeast,Mobile
CUST004138,2026-02-16,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST004139,2026-02-16,Email/SMS,Flow - Abandoned Cart,South,Mobile
CUST004140,2026-02-16,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST004141,2026-02-17,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST004142,2026-02-17,Google Ads,Shopping - Bestsellers,South,Mobile
CUST004143,2026-02-17,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST004144,2026-02-17,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST004145,2026-02-17,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST004146,2026-02-17,Direct,(direct),Northeast,Mobile
CUST004147,2026-02-17,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST004148,2026-02-17,Organic Search,(organic),South,Desktop
CUST004149,2026-02-17,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST004150,2026-02-17,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST004151,2026-02-17,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST004152,2026-02-17,Organic Social,(organic social),West,Mobile
CUST004153,2026-02-17,Direct,(direct),South,Tablet
CUST004154,2026-02-17,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST004155,2026-02-17,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST004156,2026-02-17,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST004157,2026-02-17,Meta Ads,Prospecting - Broad,South,Mobile
CUST004158,2026-02-17,Google Ads,Shopping - Bestsellers,South,Mobile
CUST004159,2026-02-17,Meta Ads,Retargeting - Engaged 30d,Midwest,Desktop
CUST004160,2026-02-17,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST004161,2026-02-17,Google Ads,Shopping - Bestsellers,South,Mobile
CUST004162,2026-02-17,Direct,(direct),West,Mobile
CUST004163,2026-02-18,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST004164,2026-02-18,Organic Social,(organic social),Midwest,Mobile
CUST004165,2026-02-18,Google Ads,Shopping - Bestsellers,Northeast,Desktop
CUST004166,2026-02-18,Google Ads,Shopping - Bestsellers,West,Mobile
CUST004167,2026-02-18,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST004168,2026-02-18,Organic Search,(organic),South,Mobile
CUST004169,2026-02-18,Unattributed,(not set),Northeast,Mobile
CUST004170,2026-02-18,Google Ads,Shopping - Bestsellers,West,Mobile
CUST004171,2026-02-18,Unattributed,(not set),Midwest,Desktop
CUST004172,2026-02-18,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST004173,2026-02-18,Google Ads,Search - Nonbrand Skincare,Midwest,Desktop
CUST004174,2026-02-18,Direct,(direct),Northeast,Desktop
CUST004175,2026-02-18,Email/SMS,Campaign - Monthly Newsletter,Midwest,Desktop
CUST004176,2026-02-18,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST004177,2026-02-18,Organic Social,(organic social),Northeast,Desktop
CUST004178,2026-02-18,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST004179,2026-02-18,Direct,(direct),Midwest,Desktop
CUST004180,2026-02-18,Unattributed,(not set),Midwest,Mobile
CUST004181,2026-02-18,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST004182,2026-02-18,Organic Search,(organic),Midwest,Desktop
CUST004183,2026-02-18,Google Ads,PMax - Skincare Prospecting,Northeast,Desktop
CUST004184,2026-02-18,Email/SMS,Campaign - Monthly Newsletter,West,Mobile
CUST004185,2026-02-18,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST004186,2026-02-18,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST004187,2026-02-19,Organic Social,(organic social),Midwest,Mobile
CUST004188,2026-02-19,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST004189,2026-02-19,Google Ads,Shopping - Bestsellers,South,Mobile
CUST004190,2026-02-19,Organic Search,(organic),West,Mobile
CUST004191,2026-02-19,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST004192,2026-02-19,Google Ads,PMax - Skincare Prospecting,Midwest,Desktop
CUST004193,2026-02-19,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST004194,2026-02-19,Organic Search,(organic),Midwest,Mobile
CUST004195,2026-02-19,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST004196,2026-02-19,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST004197,2026-02-19,Google Ads,Shopping - Bestsellers,West,Mobile
CUST004198,2026-02-19,Meta Ads,Retargeting - Engaged 30d,Midwest,Desktop
CUST004199,2026-02-19,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST004200,2026-02-19,Direct,(direct),West,Desktop
CUST004201,2026-02-19,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST004202,2026-02-19,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST004203,2026-02-19,Organic Social,(organic social),Midwest,Mobile
CUST004204,2026-02-19,Meta Ads,Retargeting - Engaged 30d,Northeast,Desktop
CUST004205,2026-02-20,Organic Social,(organic social),Northeast,Desktop
CUST004206,2026-02-20,Google Ads,Shopping - Bestsellers,Midwest,Desktop
CUST004207,2026-02-20,Meta Ads,Prospecting - Lookalike 1%,Northeast,Tablet
CUST004208,2026-02-20,Meta Ads,Retargeting - Engaged 30d,Northeast,Tablet
CUST004209,2026-02-20,Google Ads,PMax - Skincare Prospecting,Northeast,Desktop
CUST004210,2026-02-20,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST004211,2026-02-20,Organic Social,(organic social),South,Mobile
CUST004212,2026-02-20,Google Ads,Search - Nonbrand Skincare,Midwest,Desktop
CUST004213,2026-02-20,Google Ads,Search - Nonbrand Skincare,Northeast,Desktop
CUST004214,2026-02-20,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST004215,2026-02-20,Google Ads,Search - Brand,West,Mobile
CUST004216,2026-02-20,Organic Social,(organic social),West,Desktop
CUST004217,2026-02-20,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST004218,2026-02-20,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST004219,2026-02-20,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST004220,2026-02-20,Google Ads,Search - Brand,West,Desktop
CUST004221,2026-02-20,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST004222,2026-02-20,Meta Ads,Prospecting - Broad,West,Mobile
CUST004223,2026-02-20,Organic Search,(organic),Northeast,Mobile
CUST004224,2026-02-20,Direct,(direct),South,Mobile
CUST004225,2026-02-20,Meta Ads,Prospecting - Broad,South,Mobile
CUST004226,2026-02-21,Organic Social,(organic social),Northeast,Mobile
CUST004227,2026-02-21,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST004228,2026-02-21,Google Ads,Shopping - Bestsellers,Northeast,Desktop
CUST004229,2026-02-21,Direct,(direct),Northeast,Mobile
CUST004230,2026-02-21,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST004231,2026-02-21,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST004232,2026-02-21,Email/SMS,Campaign - Monthly Newsletter,Midwest,Desktop
CUST004233,2026-02-21,Organic Social,(organic social),West,Mobile
CUST004234,2026-02-21,Organic Social,(organic social),West,Mobile
CUST004235,2026-02-21,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST004236,2026-02-21,Direct,(direct),West,Mobile
CUST004237,2026-02-21,Meta Ads,Retargeting - Engaged 30d,Midwest,Desktop
CUST004238,2026-02-21,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST004239,2026-02-21,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST004240,2026-02-21,Organic Search,(organic),South,Mobile
CUST004241,2026-02-21,Google Ads,Shopping - Bestsellers,West,Mobile
CUST004242,2026-02-21,Direct,(direct),Midwest,Mobile
CUST004243,2026-02-21,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST004244,2026-02-21,Meta Ads,Prospecting - Broad,West,Mobile
CUST004245,2026-02-21,Organic Social,(organic social),Midwest,Desktop
CUST004246,2026-02-21,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST004247,2026-02-21,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST004248,2026-02-21,Meta Ads,Prospecting - Lookalike 1%,Northeast,Desktop
CUST004249,2026-02-21,Google Ads,Search - Brand,Midwest,Mobile
CUST004250,2026-02-21,Organic Social,(organic social),South,Desktop
CUST004251,2026-02-22,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST004252,2026-02-22,Unattributed,(not set),West,Desktop
CUST004253,2026-02-22,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST004254,2026-02-22,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST004255,2026-02-22,Organic Search,(organic),South,Mobile
CUST004256,2026-02-22,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST004257,2026-02-22,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST004258,2026-02-22,Organic Social,(organic social),Northeast,Desktop
CUST004259,2026-02-22,Meta Ads,Retargeting - Cart Abandon,South,Desktop
CUST004260,2026-02-22,Meta Ads,Prospecting - Broad,West,Mobile
CUST004261,2026-02-22,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST004262,2026-02-22,Google Ads,Search - Brand,Midwest,Mobile
CUST004263,2026-02-22,Organic Social,(organic social),West,Mobile
CUST004264,2026-02-22,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST004265,2026-02-22,Meta Ads,Prospecting - Broad,West,Mobile
CUST004266,2026-02-22,Direct,(direct),South,Mobile
CUST004267,2026-02-22,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST004268,2026-02-22,Organic Social,(organic social),Midwest,Desktop
CUST004269,2026-02-22,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST004270,2026-02-22,Google Ads,PMax - Skincare Prospecting,Northeast,Desktop
CUST004271,2026-02-22,Direct,(direct),South,Desktop
