session_id,session_date,journey_id,customer_id,source,medium,campaign,utm_source,utm_medium,utm_campaign,device,landing_page,touch_position,touch_count,viewed_product,added_to_cart,began_checkout,is_purchase,transaction_id,revenue_ga4
SESS0029161,2026-04-15,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0029162,2026-07-21,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Mobile,/,1,1,True,True,False,False,,
SESS0029163,2026-04-16,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0029164,2026-03-18,,,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/collections/skincare-sets,1,1,True,True,False,False,,
SESS0029165,2025-09-28,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0029166,2026-04-23,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0029167,2026-05-22,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029168,2026-03-10,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0029169,2026-08-16,,,Direct,(none),(direct),,(none),,Mobile,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0029170,2025-12-15,,,Organic Search,organic,(organic),,organic,,Mobile,/,1,1,False,False,False,False,,
SESS0029171,2026-01-29,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,,Mobile,/products/retinol-renewal-serum,1,1,True,True,False,False,,
SESS0029172,2026-09-10,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Desktop,/,1,1,True,True,False,False,,
SESS0029173,2026-08-29,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0029174,2026-03-01,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0029175,2025-11-25,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/skincare-sets,1,1,True,True,False,False,,
SESS0029176,2026-02-06,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029177,2026-06-28,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0029178,2026-09-02,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/all,1,1,True,False,False,False,,
SESS0029179,2026-03-12,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/products/glow-ritual-bundle,1,1,True,True,True,False,,
SESS0029180,2026-09-06,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0029181,2026-02-08,,,Direct,(none),(direct),,(none),,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0029182,2025-12-06,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0029183,2026-04-30,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Desktop,/collections/all,1,1,True,False,False,False,,
SESS0029184,2026-08-24,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029185,2026-08-16,,,Organic Social,social,(organic social),organic_social,social,,Desktop,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0029186,2026-04-25,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0029187,2025-11-22,,,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,1,1,True,True,False,False,,
SESS0029188,2025-10-31,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Mobile,/products/vitamin-c-serum,1,1,True,True,False,False,,
SESS0029189,2025-11-15,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0029190,2026-01-13,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/all,1,1,True,True,True,False,,
SESS0029191,2026-04-07,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0029192,2026-06-14,,,Organic Social,social,(organic social),organic_social,social,,Desktop,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0029193,2026-02-24,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0029194,2025-11-06,,,Direct,(none),(direct),,(none),,Mobile,/collections/all,1,1,True,True,False,False,,
SESS0029195,2026-01-18,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,,Mobile,/products/retinol-renewal-serum,1,1,True,True,True,False,,
SESS0029196,2026-07-03,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0029197,2025-11-13,,,Direct,(none),(direct),,(none),,Mobile,/collections/all,1,1,False,False,False,False,,
SESS0029198,2026-01-06,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0029199,2026-06-28,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0029200,2025-12-13,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/collections/bestsellers,1,1,True,False,False,False,,
SESS0029201,2025-10-18,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0029202,2026-04-06,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,,Desktop,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0029203,2025-12-25,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/skincare-sets,1,1,True,True,True,False,,
SESS0029204,2025-11-28,,,Organic Search,organic,(organic),,organic,,Mobile,/products/glow-ritual-bundle,1,1,True,True,False,False,,
SESS0029205,2026-02-02,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0029206,2025-11-27,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0029207,2026-07-28,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0029208,2026-04-15,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0029209,2026-04-22,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0029210,2026-04-11,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0029211,2026-03-26,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029212,2026-02-05,,,Organic Social,social,(organic social),organic_social,social,(organic social),Tablet,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029213,2026-06-25,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,,Desktop,/pages/about,1,1,False,False,False,False,,
SESS0029214,2026-04-29,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/collections/all,1,1,True,False,False,False,,
SESS0029215,2025-12-01,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0029216,2026-09-01,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/pages/about,1,1,False,False,False,False,,
SESS0029217,2026-01-08,,,Direct,(none),(direct),,(none),,Mobile,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0029218,2025-12-13,,,Organic Social,social,(organic social),organic_social,social,,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0029219,2025-09-21,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0029220,2026-08-27,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029221,2026-06-30,,,Organic Social,social,(organic social),organic_social,social,,Mobile,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0029222,2026-03-02,,,Direct,(none),(direct),,(none),,Desktop,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0029223,2026-06-18,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Desktop,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0029224,2026-06-21,,,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,,Desktop,/,1,1,True,False,False,False,,
SESS0029225,2026-02-07,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0029226,2026-05-20,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0029227,2025-12-22,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Mobile,/collections/all,1,1,False,False,False,False,,
SESS0029228,2026-01-02,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/all,1,1,True,True,True,False,,
SESS0029229,2026-07-07,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029230,2026-05-17,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,True,True,True,False,,
SESS0029231,2026-01-31,,,Direct,(none),(direct),,(none),,Desktop,/products/glow-ritual-bundle,1,1,True,True,False,False,,
SESS0029232,2026-04-21,,,Organic Search,organic,(organic),,organic,,Desktop,/pages/about,1,1,True,True,True,False,,
SESS0029233,2025-11-07,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/,1,1,True,True,False,False,,
SESS0029234,2026-08-24,,,Organic Social,social,(organic social),organic_social,social,,Desktop,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0029235,2026-05-13,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Tablet,/collections/all,1,1,False,False,False,False,,
SESS0029236,2025-12-11,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0029237,2026-06-19,,,Direct,(none),(direct),,(none),,Tablet,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0029238,2025-10-11,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0029239,2026-02-03,,,Organic Search,organic,(organic),,organic,,Mobile,/products/vitamin-c-serum,1,1,True,True,False,False,,
SESS0029240,2026-05-25,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/all,1,1,True,False,False,False,,
SESS0029241,2026-02-05,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Desktop,/pages/about,1,1,False,False,False,False,,
SESS0029242,2025-10-11,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Tablet,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0029243,2025-12-27,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029244,2025-10-17,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0029245,2026-08-14,,,Direct,(none),(direct),,(none),,Desktop,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0029246,2026-03-11,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/all,1,1,False,False,False,False,,
SESS0029247,2026-08-01,,,Direct,(none),(direct),,(none),,Desktop,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0029248,2025-11-10,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0029249,2026-08-14,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0029250,2025-10-15,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0029251,2026-09-06,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0029252,2026-06-12,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,True,False,,
SESS0029253,2026-03-18,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029254,2025-10-26,,,Organic Search,organic,(organic),,organic,,Desktop,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0029255,2025-11-09,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/pages/about,1,1,False,False,False,False,,
SESS0029256,2026-09-12,,,Direct,(none),(direct),,(none),,Mobile,/,1,1,True,False,False,False,,
SESS0029257,2026-03-24,,,Direct,(none),(direct),,(none),,Mobile,/collections/skincare-sets,1,1,True,True,False,False,,
SESS0029258,2026-02-09,,,Organic Social,social,(organic social),organic_social,social,,Desktop,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0029259,2025-09-24,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/bestsellers,1,1,True,True,False,False,,
SESS0029260,2026-09-03,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Tablet,/collections/skincare-sets,1,1,True,True,False,False,,
SESS0029261,2026-03-08,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/,1,1,False,False,False,False,,
SESS0029262,2025-12-22,,,Organic Search,organic,(organic),,organic,,Mobile,/products/retinol-renewal-serum,1,1,True,True,True,False,,
SESS0029263,2026-01-02,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029264,2026-01-23,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/collections/all,1,1,False,False,False,False,,
SESS0029265,2025-09-15,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/pages/about,1,1,True,True,False,False,,
SESS0029266,2026-08-16,,,Organic Search,organic,(organic),,organic,,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0029267,2025-12-26,,,Direct,(none),(direct),,(none),,Mobile,/products/retinol-renewal-serum,1,1,True,True,False,False,,
SESS0029268,2026-09-08,,,Organic Search,organic,(organic),,organic,,Desktop,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0029269,2026-06-15,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/pages/about,1,1,False,False,False,False,,
SESS0029270,2025-10-03,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0029271,2025-11-21,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0029272,2026-05-03,,,Organic Social,social,(organic social),organic_social,social,,Desktop,/pages/about,1,1,False,False,False,False,,
SESS0029273,2026-03-08,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0029274,2026-07-13,,,Direct,(none),(direct),,(none),,Mobile,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0029275,2026-06-06,,,Direct,(none),(direct),,(none),,Mobile,/products/vitamin-c-serum,1,1,True,True,False,False,,
SESS0029276,2026-08-13,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,True,False,,
SESS0029277,2026-03-28,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/bestsellers,1,1,True,True,True,False,,
SESS0029278,2026-01-12,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0029279,2026-07-31,,,Organic Search,organic,(organic),,organic,,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,True,True,False,,
SESS0029280,2025-11-30,,,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,True,False,,
SESS0029281,2025-10-02,,,Organic Search,organic,(organic),,organic,,Tablet,/collections/bestsellers,1,1,False,False,False,False,,
SESS0029282,2025-12-14,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/products/vitamin-c-serum,1,1,True,False,False,False,,
